Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
feign,feign.AsyncFeignTest.decodeLogicSupportsByteArray,0,0,,
feign,feign.AsyncFeignTest.decodingDoesNotSwallow404ErrorsInDecode404Mode,62,5,",feign.SynchronousMethodHandler.invoke,feign.template.Literal.getValue,feign.template.UriUtils.isAlpha,feign.ReflectiveFeign.newInstance,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.RequestTemplate.path,feign.template.UriUtils.encodeInternal,feign.MethodMetadata.queryMapIndex,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.Expressions.create,feign.Util.emptyToNull,feign.Types.resolve,feign.RequestTemplate.getRequestVariables,feign.MethodMetadata.bodyIndex,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.MethodMetadata.returnType,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.template,feign.Feign.configKey,feign.RequestTemplate.method,feign.SynchronousMethodHandler.findOptions,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.template.Literal.create,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.Util.isDefault,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.UriUtils.isReserved,feign.template.UriUtils.isAbsolute,feign.template.Expression.getValue,feign.Types.getRawType,feign.Util.isNotBlank,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.template.BodyTemplate.create,feign.AsyncFeignTest.unwrap,feign.Util.checkState,feign.RequestTemplate.headers,feign.MethodMetadata.configKey,feign.MethodMetadata.warnings,feign.Util.checkNotNull,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.QueryTemplate.getName,feign.template.UriUtils.isEncoded,feign.template.Template.encodeLiteral,feign.template.Template.expand,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.MethodMetadata.queryMapEncoded,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.template.QueryTemplate.getVariables,feign.DeclarativeContract.registerParameterAnnotation,feign.template.UriUtils.isDigit,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.AsyncFeignTest.unwrap,feign.AsyncFeign.clearInvocationContext,feign.Feign.configKey,feign.AsyncFeign.asyncBuilder,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
feign,feign.AsyncFeignTest.decodingExceptionGetWrappedInDecode404Mode,0,0,,
feign,feign.AsyncFeignTest.doesntRetryAfterResponseIsSent,56,5,",feign.SynchronousMethodHandler.invoke,feign.ReflectiveFeign.newInstance,feign.Util.isBlank,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.Response.toBuilder,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.path,feign.template.UriUtils.encodeInternal,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.template.Expressions.stripBraces,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.Expressions.create,feign.Util.emptyToNull,feign.AsyncFeign.setInvocationContext,feign.Types.resolve,feign.MethodMetadata.headerMapIndex,feign.RequestTemplate.getRequestVariables,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.RequestTemplate.splitQueryParameter,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.template,feign.Feign.configKey,feign.DeclarativeContract.registerClassAnnotation,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.template.Literal.create,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.Expression.getValue,feign.Types.getRawType,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.template.BodyTemplate.create,feign.AsyncFeignTest.unwrap,feign.Util.checkState,feign.RequestTemplate.headers,feign.MethodMetadata.configKey,feign.MethodMetadata.warnings,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.QueryTemplate.getName,feign.template.UriUtils.isEncoded,feign.template.Template.expand,feign.template.Template.encodeLiteral,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.Response.caseInsensitiveCopyOf,feign.template.QueryTemplate.getVariables,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.MethodMetadata.formParams,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.AsyncFeignTest.unwrap,feign.AsyncFeign.clearInvocationContext,feign.Feign.configKey,feign.AsyncFeign.setInvocationContext,feign.AsyncFeign.asyncBuilder,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
feign,feign.AsyncFeignTest.encodeLogicSupportsByteArray,0,0,,
feign,feign.AsyncFeignTest.encodedQueryParam,0,0,,
feign,feign.AsyncFeignTest.equalsHashCodeAndToStringWork,0,0,,
feign,feign.AsyncFeignTest.headerMap,0,0,,
feign,feign.AsyncFeignTest.headerMapWithHeaderAnnotations,0,0,,
feign,feign.AsyncFeignTest.iterableQueryParams,67,6,",feign.SynchronousMethodHandler.invoke,feign.AsyncInvocation.isAsyncReturnType,feign.template.UriUtils.isAlpha,feign.ReflectiveFeign.newInstance,feign.Util.isBlank,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.Response.toBuilder,feign.DeclarativeContract.registerMethodAnnotation,feign.template.QueryTemplate.expand,feign.MethodMetadata.queryMapIndex,feign.template.UriUtils.encodeInternal,feign.RequestTemplate.path,feign.template.QueryTemplate.toString,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.template.Expressions.stripBraces,feign.template.QueryTemplate.queryString,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.Expressions.create,feign.Util.emptyToNull,feign.AsyncFeign.setInvocationContext,feign.Types.resolve,feign.RequestTemplate.getRequestVariables,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.template,feign.Feign.configKey,feign.DeclarativeContract.registerClassAnnotation,feign.SynchronousMethodHandler.findOptions,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.RequestTemplate.queryLine,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.Util.isDefault,feign.template.Template.resolveExpression,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.UriUtils.isReserved,feign.template.UriUtils.isAbsolute,feign.template.Expression.getValue,feign.Types.getRawType,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.assertj.MockWebServerAssertions.assertThat,feign.template.BodyTemplate.create,feign.RequestTemplate.headers,feign.MethodMetadata.warnings,feign.MethodMetadata.method,feign.assertj.RecordedRequestAssert.hasPath,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.Template.encodeLiteral,feign.template.Template.expand,feign.template.QueryTemplate.getName,feign.template.UriUtils.isEncoded,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.MethodMetadata.queryMapEncoded,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.Response.caseInsensitiveCopyOf,feign.template.QueryTemplate.getVariables,feign.DeclarativeContract.registerParameterAnnotation,feign.RequestTemplate.feignTarget,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.assertj.RecordedRequestAssert.hasPath,feign.assertj.MockWebServerAssertions.assertThat,feign.Feign.configKey,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.setInvocationContext,feign.AsyncFeign.asyncBuilder,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
feign,feign.AsyncFeignTest.mapAndDecodeExecutesMapFunction,0,0,,
feign,feign.AsyncFeignTest.multipleInterceptor,62,8,",feign.SynchronousMethodHandler.invoke,feign.template.Literal.getValue,feign.ReflectiveFeign.newInstance,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.Response.toBuilder,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.path,feign.template.UriUtils.encodeInternal,feign.MethodMetadata.queryMapIndex,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.template.Expressions.stripBraces,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.UriUtils.isGenericDelimiter,feign.template.Expressions.create,feign.AsyncFeign.setInvocationContext,feign.Types.resolve,feign.MethodMetadata.headerMapIndex,feign.RequestTemplate.getRequestVariables,feign.MethodMetadata.bodyType,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.RequestTemplate.splitQueryParameter,feign.SynchronousMethodHandler.targetRequest,feign.assertj.RecordedRequestAssert.hasHeaders,feign.MethodMetadata.template,feign.Feign.configKey,feign.DeclarativeContract.registerClassAnnotation,feign.RequestTemplate.method,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.template.Literal.create,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.Util.isDefault,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.UriUtils.isReserved,feign.template.UriUtils.isAbsolute,feign.template.Expression.getValue,feign.Types.getRawType,feign.Util.isNotBlank,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.assertj.MockWebServerAssertions.assertThat,feign.template.BodyTemplate.create,feign.AsyncFeignTest.unwrap,feign.RequestTemplate.headers,feign.Util.checkState,feign.MethodMetadata.configKey,feign.MethodMetadata.warnings,feign.Util.checkNotNull,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.Template.encodeLiteral,feign.template.QueryTemplate.getName,feign.template.UriUtils.isEncoded,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.template.QueryTemplate.getVariables,feign.DeclarativeContract.registerParameterAnnotation,feign.template.UriUtils.isDigit,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.AsyncFeignTest.checkCFCompletedSoon,feign.MethodMetadata.formParams,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.AsyncFeignTest.checkCFCompletedSoon,feign.assertj.RecordedRequestAssert.hasHeaders,feign.assertj.MockWebServerAssertions.assertThat,feign.Feign.configKey,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.setInvocationContext,feign.AsyncFeign.asyncBuilder,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
feign,feign.AsyncFeignTest.okIfDecodeRootCauseHasNoMessage,0,0,,
feign,feign.AsyncFeignTest.okIfEncodeRootCauseHasNoMessage,0,0,,
feign,feign.AsyncFeignTest.overrideTypeSpecificDecoder,59,5,",feign.SynchronousMethodHandler.invoke,feign.ReflectiveFeign.newInstance,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.Response.toBuilder,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.path,feign.template.UriUtils.encodeInternal,feign.MethodMetadata.queryMapIndex,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.template.Expressions.stripBraces,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.Expressions.create,feign.Util.emptyToNull,feign.AsyncFeign.setInvocationContext,feign.Types.resolve,feign.MethodMetadata.headerMapIndex,feign.RequestTemplate.getRequestVariables,feign.MethodMetadata.bodyType,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.MethodMetadata.returnType,feign.SynchronousMethodHandler.targetRequest,feign.MethodMetadata.template,feign.Feign.configKey,feign.DeclarativeContract.registerClassAnnotation,feign.RequestTemplate.method,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.UriUtils.isReserved,feign.template.UriUtils.isAbsolute,feign.template.Expression.getValue,feign.Types.getRawType,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.template.BodyTemplate.create,feign.AsyncFeignTest.unwrap,feign.RequestTemplate.headers,feign.Util.checkState,feign.MethodMetadata.warnings,feign.Util.checkNotNull,feign.MethodMetadata.method,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.QueryTemplate.getName,feign.template.UriUtils.isEncoded,feign.template.Template.expand,feign.template.Template.encodeLiteral,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.Response.caseInsensitiveCopyOf,feign.template.QueryTemplate.getVariables,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.AsyncFeignTest.unwrap,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.setInvocationContext,feign.AsyncFeign.asyncBuilder,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
feign,feign.AsyncFeignTest.postBodyParam,67,9,",feign.RequestTemplate.body,feign.SynchronousMethodHandler.invoke,feign.template.UriUtils.isAlpha,feign.ReflectiveFeign.newInstance,feign.RequestTemplate.from,feign.RequestTemplate.request,feign.DeclarativeContract.registerMethodAnnotation,feign.RequestTemplate.path,feign.template.UriUtils.encodeInternal,feign.template.HeaderTemplate.expand,feign.MethodMetadata.queryMapIndex,feign.template.Template.parseFragment,feign.template.UriTemplate.create,feign.template.Expressions.stripBraces,feign.RequestTemplate.header,feign.AsyncFeign.asyncBuilder,feign.template.UriUtils.isGenericDelimiter,feign.template.Expressions.create,feign.Util.emptyToNull,feign.AsyncFeign.setInvocationContext,feign.template.HeaderTemplate.from,feign.template.HeaderTemplate.getValues,feign.Types.resolve,feign.MethodMetadata.headerMapIndex,feign.RequestTemplate.getRequestVariables,feign.RequestTemplate.queries,feign.template.QueryTemplate.create,feign.assertj.RecordedRequestAssert.hasBody,feign.AsyncFeign.newInstance,feign.SynchronousMethodHandler.executeAndDecode,feign.AsyncFeign.stageDecode,feign.RequestTemplate.splitQueryParameter,feign.MethodMetadata.returnType,feign.SynchronousMethodHandler.targetRequest,feign.assertj.RecordedRequestAssert.hasHeaders,feign.MethodMetadata.template,feign.Feign.configKey,feign.DeclarativeContract.registerClassAnnotation,feign.RequestTemplate.method,feign.template.HeaderTemplate.getName,feign.SynchronousMethodHandler.findOptions,feign.template.UriUtils.encodeChunk,feign.DeclarativeContract.parseAndValidateMetadata,feign.template.UriUtils.isUnreserved,feign.RequestTemplate.target,feign.template.Literal.create,feign.Feign.builder,feign.RequestTemplate.resolve,feign.RequestTemplate.bodyTemplate,feign.template.QueryTemplate.getValues,feign.template.Template.getVariables,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.stageExecution,feign.Util.isDefault,feign.template.UriUtils.encode,feign.template.Template.parseTemplate,feign.template.UriUtils.isReserved,feign.template.UriUtils.isAbsolute,feign.template.Expression.getValue,feign.Types.getRawType,feign.RequestTemplate.methodMetadata,feign.MethodMetadata.isAlreadyProcessed,feign.RequestTemplate.appendHeader,feign.ReflectiveAsyncFeign.wrap,feign.RequestTemplate.query,feign.RequestTemplate.url,feign.assertj.MockWebServerAssertions.assertThat,feign.template.BodyTemplate.create,feign.AsyncFeignTest.unwrap,feign.RequestTemplate.headers,feign.Util.checkState,feign.MethodMetadata.configKey,feign.MethodMetadata.warnings,feign.MethodMetadata.method,feign.DeclarativeContract.processAnnotationsOnParameter,feign.template.Template.encodeLiteral,feign.template.UriUtils.isEncoded,feign.template.QueryTemplate.getName,feign.template.Template.expand,feign.template.Template.toString,feign.DeclarativeContract.processAnnotationOnClass,feign.RequestTemplate.appendQuery,feign.RequestTemplate.extractQueryTemplates,feign.MethodMetadata.addWarning,feign.RequestTemplate.uri,feign.Response.caseInsensitiveCopyOf,feign.template.QueryTemplate.getVariables,feign.RequestTemplate.decodeSlash,feign.DeclarativeContract.processAnnotationOnMethod,feign.AsyncFeignTest.checkCFCompletedSoon,feign.Request.create,feign.template.HeaderTemplate.create,feign.RequestTemplate.hasRequestVariable",",feign.AsyncFeignTest.checkCFCompletedSoon,feign.assertj.RecordedRequestAssert.hasHeaders,feign.assertj.MockWebServerAssertions.assertThat,feign.Feign.configKey,feign.AsyncFeign.clearInvocationContext,feign.AsyncFeign.setInvocationContext,feign.AsyncFeign.asyncBuilder,feign.assertj.RecordedRequestAssert.hasBody,feign.SynchronousMethodHandler.invoke,feign.AsyncFeign.newInstance"
